driver_age,gender,annual_mileage,territory,prior_claims_3yrs,current_claim_count,age_group,total_claims_3yrs,mileage_category
25,F,16449,urban,0,1,16-25,1,medium
51,F,12211,suburban,0,0,41-60,0,medium
16,M,15458,urban,0,1,16-25,1,medium
61,M,12301,suburban,0,0,60+,0,medium
27,F,18016,suburban,0,0,26-40,0,medium
75,F,21129,urban,0,0,60+,0,high
93,F,12136,urban,0,0,60+,0,medium
78,M,15796,suburban,0,0,60+,0,medium
62,F,10147,urban,2,0,60+,2,medium
43,F,13526,urban,0,0,41-60,0,medium
68,M,15820,suburban,2,0,60+,2,medium
87,F,15674,suburban,1,0,60+,1,medium
56,F,15881,urban,0,0,41-60,0,medium
73,F,27911,suburban,0,1,60+,1,high
56,F,17959,urban,0,0,41-60,0,medium
22,F,16714,urban,1,1,16-25,2,medium
42,F,23911,suburban,0,0,41-60,0,high
23,F,32445,rural,1,0,16-25,1,very_high
53,F,16774,suburban,0,0,41-60,0,medium
21,M,19513,suburban,0,1,16-25,1,medium
69,F,19023,suburban,0,0,60+,0,medium
47,F,28099,rural,0,0,41-60,0,high
28,M,10121,urban,0,1,26-40,1,medium
74,F,13118,urban,0,0,60+,0,medium
53,M,13630,urban,0,0,41-60,0,medium
52,M,9401,urban,0,0,41-60,0,low
70,F,11735,suburban,1,0,60+,1,medium
23,F,13431,urban,1,0,16-25,1,medium
70,M,15620,suburban,0,0,60+,0,medium
26,M,3685,urban,0,0,26-40,0,low
66,M,11176,urban,0,1,60+,1,medium
23,F,14182,suburban,0,0,16-25,0,medium
56,F,26716,rural,1,0,41-60,1,high
47,F,25864,rural,0,1,41-60,1,high
61,F,18247,suburban,0,0,60+,0,medium
48,M,25739,suburban,0,1,41-60,1,high
22,M,13913,suburban,1,0,16-25,1,medium
25,F,12861,urban,1,1,16-25,2,medium
31,F,21698,suburban,1,0,26-40,1,high
36,M,17622,urban,1,0,26-40,1,medium
73,F,17135,urban,0,0,60+,0,medium
69,M,32772,rural,1,0,60+,1,very_high
48,M,19527,suburban,0,0,41-60,0,medium
41,M,17063,suburban,0,0,41-60,0,medium
23,F,13451,suburban,0,0,16-25,0,medium
98,F,21378,rural,0,0,60+,0,high
47,M,23269,suburban,0,0,41-60,0,high
54,F,20119,urban,0,0,41-60,0,high
17,F,15197,urban,2,0,16-25,2,medium
38,M,20867,urban,0,0,26-40,0,high
54,F,15738,urban,2,0,41-60,2,medium
26,M,14565,suburban,0,0,26-40,0,medium
42,F,13888,urban,0,0,41-60,0,medium
52,F,10328,urban,2,1,41-60,3,medium
45,M,27166,suburban,0,0,41-60,0,high
62,F,14252,urban,0,0,60+,0,medium
18,M,25343,suburban,1,0,16-25,1,high
38,M,22507,suburban,0,1,26-40,1,high
68,M,14069,urban,0,0,60+,0,medium
67,M,10633,urban,0,0,60+,0,medium
50,F,16940,suburban,1,0,41-60,1,medium
64,F,20759,rural,0,0,60+,0,high
99,M,21209,rural,1,0,60+,1,high
74,F,15020,urban,2,0,60+,2,medium
29,F,19856,urban,0,1,26-40,1,medium
53,M,16711,urban,0,0,41-60,0,medium
95,F,12722,suburban,1,0,60+,1,medium
57,M,20258,urban,2,0,41-60,2,high
62,F,14098,urban,2,0,60+,2,medium
38,M,12549,suburban,0,1,26-40,1,medium
41,M,16308,urban,0,0,41-60,0,medium
34,M,11432,urban,0,0,26-40,0,medium
60,F,31097,suburban,0,0,41-60,0,very_high
18,M,18155,suburban,0,1,16-25,1,medium
62,F,19431,urban,0,0,60+,0,medium
59,M,15578,rural,0,0,41-60,0,medium
56,F,16539,urban,0,0,41-60,0,medium
83,F,9673,suburban,0,0,60+,0,low
25,F,8904,suburban,1,0,16-25,1,low
66,M,15590,urban,0,0,60+,0,medium
24,M,18942,rural,0,0,16-25,0,medium
37,M,23728,suburban,0,0,26-40,0,high
24,M,15042,suburban,0,0,16-25,0,medium
47,F,18842,rural,0,0,41-60,0,medium
22,M,13585,urban,0,0,16-25,0,medium
58,F,26355,suburban,0,0,41-60,0,high
72,F,10011,urban,0,0,60+,0,medium
77,F,16810,rural,1,0,60+,1,medium
74,F,13825,urban,0,0,60+,0,medium
29,F,11830,suburban,0,0,26-40,0,medium
22,F,10598,suburban,0,0,16-25,0,medium
62,F,19778,urban,0,1,60+,1,medium
23,M,13366,suburban,0,0,16-25,0,medium
37,M,15575,suburban,0,0,26-40,0,medium
28,F,9002,suburban,0,0,26-40,0,low
24,F,25377,suburban,3,0,16-25,3,high
32,M,16195,suburban,0,0,26-40,0,medium
31,F,19108,urban,0,0,26-40,0,medium
90,M,12661,urban,0,0,60+,0,medium
77,F,12147,urban,0,0,60+,0,medium
36,M,9459,suburban,0,1,26-40,1,low
57,M,15260,urban,2,0,41-60,2,medium
56,F,18008,urban,0,0,41-60,0,medium
88,M,20709,urban,0,0,60+,0,high
58,M,18346,suburban,0,0,41-60,0,medium
33,F,18499,suburban,1,0,26-40,1,medium
59,F,11014,urban,0,1,41-60,1,medium
28,M,18323,suburban,1,1,26-40,2,medium
47,M,21489,urban,0,0,41-60,0,high
59,F,17771,urban,0,0,41-60,0,medium
30,M,12193,urban,1,0,26-40,1,medium
65,F,12497,suburban,0,0,60+,0,medium
63,M,19161,suburban,0,0,60+,0,medium
33,F,14895,suburban,0,0,26-40,0,medium
68,F,14392,suburban,0,0,60+,0,medium
19,F,17036,suburban,1,0,16-25,1,medium
54,M,21151,suburban,2,0,41-60,2,high
30,M,15356,urban,0,1,26-40,1,medium
43,M,14225,urban,0,0,41-60,0,medium
25,F,14346,urban,0,0,16-25,0,medium
26,F,18229,suburban,0,0,26-40,0,medium
38,M,17905,urban,0,0,26-40,0,medium
63,F,25369,suburban,0,0,60+,0,high
78,F,15626,urban,2,0,60+,2,medium
62,F,15227,urban,0,0,60+,0,medium
47,M,16455,suburban,0,0,41-60,0,medium
76,F,15347,urban,0,2,60+,2,medium
33,M,18252,suburban,0,0,26-40,0,medium
70,M,19446,urban,0,0,60+,0,medium
48,M,17164,suburban,1,0,41-60,1,medium
76,M,7451,suburban,0,0,60+,0,low
73,F,23918,suburban,0,0,60+,0,high
76,M,20322,urban,0,0,60+,0,high
44,M,15970,suburban,0,0,41-60,0,medium
21,M,23563,rural,2,0,16-25,2,high
71,F,9006,urban,2,0,60+,2,low
33,F,12589,suburban,0,0,26-40,0,medium
61,F,20865,suburban,0,0,60+,0,high
59,M,19700,urban,0,0,41-60,0,medium
99,M,18729,urban,0,0,60+,0,medium
73,F,25751,suburban,1,0,60+,1,high
54,F,20599,suburban,0,0,41-60,0,high
66,M,16628,urban,0,0,60+,0,medium
45,F,19929,urban,0,0,41-60,0,medium
64,M,8379,suburban,0,1,60+,1,low
22,M,8321,urban,1,0,16-25,1,low
23,F,13237,urban,0,0,16-25,0,medium
57,F,3267,urban,0,0,41-60,0,low
28,F,10363,suburban,0,0,26-40,0,medium
33,F,26758,rural,0,0,26-40,0,high
73,F,17937,suburban,1,0,60+,1,medium
71,M,13861,suburban,0,0,60+,0,medium
26,F,17526,urban,0,0,26-40,0,medium
43,M,19755,urban,0,0,41-60,0,medium
63,F,21694,suburban,1,0,60+,1,high
42,F,18105,rural,0,0,41-60,0,medium
31,M,19024,suburban,0,0,26-40,0,medium
75,M,16602,urban,0,0,60+,0,medium
30,M,10283,urban,0,0,26-40,0,medium
72,F,23418,suburban,1,1,60+,2,high
51,F,11631,urban,0,0,41-60,0,medium
48,F,12308,urban,0,0,41-60,0,medium
20,M,19946,suburban,0,0,16-25,0,medium
48,F,22709,suburban,0,0,41-60,0,high
69,F,23148,suburban,1,0,60+,1,high
25,F,15350,rural,2,0,16-25,2,medium
30,M,20138,suburban,1,0,26-40,1,high
75,F,13923,urban,2,0,60+,2,medium
56,M,17988,suburban,0,0,41-60,0,medium
22,M,18389,rural,0,0,16-25,0,medium
73,F,23120,rural,0,1,60+,1,high
57,M,18496,rural,0,1,41-60,1,medium
68,M,22073,suburban,1,0,60+,1,high
46,M,23819,suburban,0,0,41-60,0,high
58,M,17218,rural,1,0,41-60,1,medium
77,M,11769,suburban,0,0,60+,0,medium
24,M,11391,urban,2,0,16-25,2,medium
75,M,20810,suburban,0,0,60+,0,high
72,M,13623,suburban,0,0,60+,0,medium
64,M,5501,suburban,0,0,60+,0,low
66,F,22529,suburban,0,0,60+,0,high
69,F,34651,rural,0,0,60+,0,very_high
65,M,19906,urban,0,0,60+,0,medium
56,M,7147,urban,1,0,41-60,1,low
61,F,13664,suburban,1,1,60+,2,medium
73,F,11797,suburban,1,0,60+,1,medium
66,M,15654,urban,0,0,60+,0,medium
24,M,31512,rural,2,0,16-25,2,very_high
30,F,24473,rural,0,0,26-40,0,high
30,M,15900,suburban,2,0,26-40,2,medium
74,M,14127,suburban,0,1,60+,1,medium
76,M,27467,rural,0,0,60+,0,high
25,F,11508,suburban,0,0,16-25,0,medium
59,M,20830,suburban,0,0,41-60,0,high
66,F,15016,suburban,0,0,60+,0,medium
72,M,16126,rural,0,0,60+,0,medium
60,F,11441,urban,1,0,41-60,1,medium
24,M,8137,rural,1,0,16-25,1,low
41,M,18923,suburban,0,1,41-60,1,medium
16,M,19042,suburban,0,0,16-25,0,medium
60,F,14896,urban,0,0,41-60,0,medium
74,M,20374,urban,0,0,60+,0,high
41,M,15885,suburban,0,0,41-60,0,medium
68,M,11618,urban,0,0,60+,0,medium
26,F,14129,urban,0,0,26-40,0,medium
24,M,21889,suburban,2,0,16-25,2,high
16,M,17361,suburban,1,1,16-25,2,medium
17,F,24522,suburban,0,0,16-25,0,high
33,M,5575,suburban,0,0,26-40,0,low
74,F,22185,urban,0,0,60+,0,high
64,M,9797,urban,0,0,60+,0,low
58,M,18356,urban,1,0,41-60,1,medium
45,F,21578,suburban,0,0,41-60,0,high
65,M,6772,urban,0,0,60+,0,low
56,F,22376,suburban,0,0,41-60,0,high
44,M,13716,urban,0,0,41-60,0,medium
69,F,17361,urban,0,0,60+,0,medium
40,M,15401,urban,0,0,26-40,0,medium
78,F,22474,rural,0,0,60+,0,high
37,F,14601,urban,1,0,26-40,1,medium
71,F,18033,suburban,1,0,60+,1,medium
68,M,13273,suburban,2,0,60+,2,medium
52,M,14925,urban,0,0,41-60,0,medium
50,M,12137,urban,0,0,41-60,0,medium
40,F,18576,urban,1,0,26-40,1,medium
66,F,16255,urban,0,0,60+,0,medium
73,F,28881,suburban,0,0,60+,0,high
21,F,21390,suburban,0,1,16-25,1,high
46,F,15489,urban,1,0,41-60,1,medium
23,F,28358,suburban,0,1,16-25,1,high
51,M,16990,suburban,0,0,41-60,0,medium
52,F,13705,suburban,0,1,41-60,1,medium
16,M,15091,urban,1,0,16-25,1,medium
52,M,21839,rural,0,0,41-60,0,high
32,M,19095,suburban,0,0,26-40,0,medium
65,M,14187,urban,0,0,60+,0,medium
72,F,10127,urban,0,0,60+,0,medium
39,M,13613,urban,0,0,26-40,0,medium
53,M,34019,rural,0,0,41-60,0,very_high
34,F,13398,urban,0,0,26-40,0,medium
22,M,9507,urban,0,0,16-25,0,low
45,M,21719,suburban,0,0,41-60,0,high
40,M,9644,urban,0,0,26-40,0,low
30,F,8294,suburban,0,0,26-40,0,low
30,F,16176,suburban,0,0,26-40,0,medium
22,F,19668,suburban,0,0,16-25,0,medium
47,M,10237,suburban,0,0,41-60,0,medium
28,F,17604,rural,0,0,26-40,0,medium
41,M,21849,suburban,1,0,41-60,1,high
70,M,15196,suburban,0,0,60+,0,medium
29,F,22368,suburban,1,0,26-40,1,high
29,M,15427,urban,0,0,26-40,0,medium
22,F,18494,suburban,0,0,16-25,0,medium
59,M,22178,suburban,0,0,41-60,0,high
76,M,15353,urban,1,0,60+,1,medium
52,F,25111,suburban,0,0,41-60,0,high
51,M,11303,urban,0,0,41-60,0,medium
18,M,22648,rural,0,2,16-25,2,high
39,F,8973,suburban,0,0,26-40,0,low
72,F,32499,rural,1,0,60+,1,very_high
64,M,17292,suburban,0,0,60+,0,medium
49,M,16013,suburban,1,0,41-60,1,medium
88,F,22842,suburban,0,0,60+,0,high
25,F,11697,suburban,2,0,16-25,2,medium
46,F,16314,suburban,1,0,41-60,1,medium
36,F,16902,suburban,0,0,26-40,0,medium
53,M,29031,suburban,0,0,41-60,0,high
78,F,20424,suburban,1,1,60+,2,high
39,M,11845,suburban,2,0,26-40,2,medium
73,M,20395,suburban,0,0,60+,0,high
27,F,21619,urban,0,0,26-40,0,high
54,M,14002,suburban,0,0,41-60,0,medium
70,F,11781,suburban,0,0,60+,0,medium
65,F,24164,urban,1,0,60+,1,high
58,M,24755,rural,0,1,41-60,1,high
60,F,14275,suburban,0,0,41-60,0,medium
66,F,15930,urban,0,1,60+,1,medium
30,F,28605,rural,0,0,26-40,0,high
56,M,25203,suburban,2,0,41-60,2,high
26,F,15035,urban,1,0,26-40,1,medium
67,M,15395,rural,0,0,60+,0,medium
56,F,14018,urban,0,0,41-60,0,medium
55,F,21109,rural,0,0,41-60,0,high
56,M,14327,urban,1,1,41-60,2,medium
68,F,8639,urban,0,0,60+,0,low
50,M,23586,rural,0,0,41-60,0,high
45,F,13426,urban,1,0,41-60,1,medium
20,F,12844,urban,1,0,16-25,1,medium
39,M,25773,rural,1,0,26-40,1,high
41,F,16590,rural,0,0,41-60,0,medium
69,F,8922,urban,1,0,60+,1,low
41,M,15058,suburban,0,0,41-60,0,medium
56,F,12332,urban,0,0,41-60,0,medium
64,F,16731,rural,0,0,60+,0,medium
63,M,13281,urban,0,0,60+,0,medium
98,F,17006,urban,0,0,60+,0,medium
73,F,19874,rural,0,0,60+,0,medium
41,M,20065,urban,0,0,41-60,0,high
27,F,17163,rural,0,0,26-40,0,medium
27,F,15350,urban,0,0,26-40,0,medium
78,M,19740,urban,0,0,60+,0,medium
69,F,15468,urban,0,0,60+,0,medium
53,F,14502,suburban,0,0,41-60,0,medium
16,F,19953,urban,1,0,16-25,1,medium
30,M,10558,suburban,0,2,26-40,2,medium
26,F,27802,rural,0,0,26-40,0,high
74,M,25581,suburban,0,0,60+,0,high
40,F,8799,urban,1,0,26-40,1,low
40,M,10657,rural,0,0,26-40,0,medium
75,F,17352,rural,0,0,60+,0,medium
35,F,27300,rural,0,0,26-40,0,high
71,F,13354,suburban,1,0,60+,1,medium
49,F,22090,suburban,0,0,41-60,0,high
60,M,31037,rural,0,0,41-60,0,very_high
61,M,15083,urban,2,0,60+,2,medium
57,F,18958,urban,2,0,41-60,2,medium
76,M,26404,urban,0,0,60+,0,high
52,M,9551,suburban,0,0,41-60,0,low
45,M,17200,urban,0,0,41-60,0,medium
58,M,19064,rural,0,0,41-60,0,medium
20,F,13648,suburban,0,0,16-25,0,medium
19,M,12308,urban,0,0,16-25,0,medium
72,M,20086,urban,0,0,60+,0,high
99,F,12863,urban,0,0,60+,0,medium
77,M,18570,urban,0,0,60+,0,medium
66,F,19236,suburban,1,0,60+,1,medium
17,M,18527,suburban,1,0,16-25,1,medium
76,M,18170,suburban,0,0,60+,0,medium
16,F,31694,rural,1,0,16-25,1,very_high
27,F,28399,rural,1,0,26-40,1,high
56,F,18595,suburban,0,0,41-60,0,medium
61,F,9168,urban,0,0,60+,0,low
36,F,24649,suburban,0,0,26-40,0,high
54,M,16138,urban,1,0,41-60,1,medium
37,F,17763,urban,0,0,26-40,0,medium
62,M,15754,urban,1,0,60+,1,medium
54,M,28981,rural,1,0,41-60,1,high
67,M,12083,urban,0,0,60+,0,medium
49,M,22759,suburban,0,0,41-60,0,high
38,F,12485,suburban,0,0,26-40,0,medium
61,F,17270,urban,0,0,60+,0,medium
67,M,16555,urban,0,0,60+,0,medium
46,F,20662,urban,0,0,41-60,0,high
69,M,10474,urban,1,0,60+,1,medium
33,F,2000,urban,0,0,26-40,0,low
50,F,17627,suburban,0,0,41-60,0,medium
18,F,7424,urban,1,0,16-25,1,low
42,F,18119,suburban,0,0,41-60,0,medium
35,F,25152,rural,2,0,26-40,2,high
43,F,14138,suburban,0,0,41-60,0,medium
35,F,23680,rural,0,0,26-40,0,high
91,M,20195,suburban,1,0,60+,1,high
55,M,12672,suburban,1,0,41-60,1,medium
71,M,15694,urban,0,0,60+,0,medium
46,M,9899,urban,2,1,41-60,3,low
75,M,29348,rural,0,0,60+,0,high
35,F,16274,suburban,0,0,26-40,0,medium
41,F,13700,suburban,0,0,41-60,0,medium
49,F,16194,suburban,0,0,41-60,0,medium
27,F,13294,suburban,0,0,26-40,0,medium
53,M,18348,urban,0,0,41-60,0,medium
91,F,21741,suburban,0,0,60+,0,high
20,M,18933,urban,1,0,16-25,1,medium
42,M,19329,urban,0,0,41-60,0,medium
25,M,14529,rural,0,0,16-25,0,medium
65,M,14265,suburban,0,0,60+,0,medium
43,F,14529,urban,0,0,41-60,0,medium
36,F,24953,rural,1,0,26-40,1,high
19,M,19726,urban,0,0,16-25,0,medium
66,F,11712,urban,0,0,60+,0,medium
33,M,14743,urban,0,0,26-40,0,medium
26,F,17741,suburban,0,0,26-40,0,medium
31,M,20248,urban,1,0,26-40,1,high
23,M,23587,suburban,2,0,16-25,2,high
62,F,11407,urban,2,0,60+,2,medium
46,M,7757,suburban,0,0,41-60,0,low
41,M,24943,suburban,0,0,41-60,0,high
61,M,31323,rural,0,0,60+,0,very_high
55,M,17163,urban,0,0,41-60,0,medium
47,F,18871,urban,0,0,41-60,0,medium
25,F,17291,urban,1,0,16-25,1,medium
40,M,10408,suburban,0,0,26-40,0,medium
20,M,18759,suburban,0,0,16-25,0,medium
29,F,4937,urban,0,0,26-40,0,low
58,F,22129,urban,0,0,41-60,0,high
82,F,9979,urban,0,0,60+,0,low
23,F,16566,urban,1,0,16-25,1,medium
97,M,14844,urban,0,0,60+,0,medium
40,M,13854,urban,0,0,26-40,0,medium
52,F,8926,urban,0,0,41-60,0,low
25,M,16645,urban,0,1,16-25,1,medium
34,M,10535,urban,1,0,26-40,1,medium
99,M,12644,urban,2,0,60+,2,medium
71,F,19301,rural,0,0,60+,0,medium
25,M,17246,suburban,1,0,16-25,1,medium
72,F,17896,urban,0,0,60+,0,medium
76,M,22209,suburban,1,0,60+,1,high
48,F,19526,urban,0,0,41-60,0,medium
82,M,24045,rural,0,0,60+,0,high
43,M,18016,suburban,0,0,41-60,0,medium
34,F,13266,suburban,1,0,26-40,1,medium
59,F,19922,suburban,0,0,41-60,0,medium
46,F,10319,suburban,0,0,41-60,0,medium
59,F,8141,urban,2,0,41-60,2,low
77,M,20622,urban,1,0,60+,1,high
34,M,15574,suburban,0,1,26-40,1,medium
36,F,12623,urban,1,0,26-40,1,medium
62,F,19791,suburban,0,0,60+,0,medium
37,F,36110,rural,0,0,26-40,0,very_high
33,M,11215,suburban,1,0,26-40,1,medium
26,F,14869,suburban,0,0,26-40,0,medium
77,M,20628,suburban,1,0,60+,1,high
29,F,18770,suburban,0,0,26-40,0,medium
56,M,15166,urban,0,0,41-60,0,medium
63,M,12090,urban,1,1,60+,2,medium
60,F,10363,urban,0,0,41-60,0,medium
62,M,22312,rural,1,0,60+,1,high
46,F,11978,urban,0,0,41-60,0,medium
67,F,14541,rural,0,1,60+,1,medium
33,F,22435,suburban,1,0,26-40,1,high
56,F,20663,suburban,0,0,41-60,0,high
28,F,14122,urban,0,0,26-40,0,medium
29,F,12403,urban,1,0,26-40,1,medium
31,M,18719,urban,0,0,26-40,0,medium
43,M,20445,rural,1,0,41-60,1,high
62,M,7124,urban,0,0,60+,0,low
40,F,19107,urban,0,0,26-40,0,medium
33,F,21760,suburban,1,0,26-40,1,high
75,M,4895,suburban,0,0,60+,0,low
70,F,14019,urban,0,0,60+,0,medium
54,M,11612,suburban,0,0,41-60,0,medium
45,M,14768,urban,0,0,41-60,0,medium
39,F,16313,suburban,0,0,26-40,0,medium
50,F,16719,urban,0,0,41-60,0,medium
66,F,19146,urban,1,0,60+,1,medium
31,F,13469,urban,0,0,26-40,0,medium
51,F,18096,rural,0,0,41-60,0,medium
33,M,17576,suburban,1,0,26-40,1,medium
58,F,14393,suburban,0,0,41-60,0,medium
46,F,13137,suburban,2,0,41-60,2,medium
53,F,14989,urban,0,0,41-60,0,medium
60,F,27773,suburban,1,0,41-60,1,high
20,M,22255,suburban,0,0,16-25,0,high
36,F,19627,rural,1,0,26-40,1,medium
86,F,21158,suburban,0,0,60+,0,high
58,M,17946,rural,1,0,41-60,1,medium
43,F,21053,rural,1,0,41-60,1,high
44,F,23853,suburban,0,0,41-60,0,high
49,M,4771,urban,1,0,41-60,1,low
16,F,15730,suburban,1,0,16-25,1,medium
40,F,9109,urban,0,0,26-40,0,low
31,F,16781,suburban,0,0,26-40,0,medium
41,F,23839,suburban,3,0,41-60,3,high
16,F,6353,urban,0,0,16-25,0,low
71,M,17052,rural,0,1,60+,1,medium
73,F,23879,suburban,0,0,60+,0,high
66,F,8886,urban,0,0,60+,0,low
89,M,16685,urban,0,0,60+,0,medium
47,F,29307,rural,0,0,41-60,0,high
20,M,10455,urban,0,0,16-25,0,medium
57,F,11655,urban,0,0,41-60,0,medium
32,F,14154,suburban,2,0,26-40,2,medium
50,M,12995,urban,0,0,41-60,0,medium
48,M,17627,suburban,0,0,41-60,0,medium
37,F,10993,urban,0,0,26-40,0,medium
21,F,10990,urban,0,0,16-25,0,medium
70,F,18725,suburban,0,0,60+,0,medium
42,M,18370,urban,1,0,41-60,1,medium
71,M,9710,urban,1,0,60+,1,low
71,F,22376,rural,1,0,60+,1,high
16,F,16321,suburban,0,0,16-25,0,medium
56,F,29888,rural,0,0,41-60,0,high
65,M,16576,suburban,1,0,60+,1,medium
42,M,18793,urban,0,0,41-60,0,medium
18,F,31735,rural,0,0,16-25,0,very_high
50,M,17562,urban,0,0,41-60,0,medium
27,F,14242,urban,1,0,26-40,1,medium
37,F,10994,urban,0,0,26-40,0,medium
31,F,17011,suburban,0,0,26-40,0,medium
70,M,17781,suburban,0,0,60+,0,medium
56,M,20045,rural,0,0,41-60,0,high
23,M,26773,suburban,0,0,16-25,0,high
60,F,12606,suburban,0,0,41-60,0,medium
60,M,10020,suburban,0,0,41-60,0,medium
42,M,17898,urban,0,0,41-60,0,medium
60,M,23406,suburban,0,0,41-60,0,high
61,F,25281,suburban,0,0,60+,0,high
84,M,10803,urban,0,0,60+,0,medium
22,M,25999,suburban,0,0,16-25,0,high
52,M,12438,urban,2,0,41-60,2,medium
18,F,10011,urban,1,0,16-25,1,medium
70,F,16053,suburban,1,0,60+,1,medium
47,F,29312,rural,0,0,41-60,0,high
69,M,15799,urban,0,0,60+,0,medium
21,F,15498,urban,1,0,16-25,1,medium
63,M,13822,urban,0,0,60+,0,medium
23,M,27156,rural,0,0,16-25,0,high
33,M,19716,suburban,0,0,26-40,0,medium
74,M,12079,urban,1,0,60+,1,medium
23,M,16097,urban,2,0,16-25,2,medium
39,F,15344,urban,0,0,26-40,0,medium
59,M,14695,urban,0,0,41-60,0,medium
51,M,25560,rural,1,0,41-60,1,high
76,F,26036,suburban,0,0,60+,0,high
75,M,22973,suburban,0,1,60+,1,high
67,F,21865,rural,0,0,60+,0,high
59,F,10811,urban,0,0,41-60,0,medium
71,M,16303,urban,0,1,60+,1,medium
65,F,9223,urban,1,0,60+,1,low
71,F,22871,suburban,1,0,60+,1,high
77,F,11518,urban,0,0,60+,0,medium
21,F,16205,urban,1,0,16-25,1,medium
31,F,21758,suburban,0,0,26-40,0,high
75,F,14553,urban,1,0,60+,1,medium
64,F,12850,urban,0,0,60+,0,medium
34,M,14447,urban,0,1,26-40,1,medium
75,F,27890,rural,1,1,60+,2,high
83,F,17577,rural,0,0,60+,0,medium
61,F,18704,urban,1,0,60+,1,medium
73,F,17808,suburban,0,0,60+,0,medium
58,M,25157,suburban,1,0,41-60,1,high
60,F,16555,urban,2,0,41-60,2,medium
39,M,18013,rural,1,0,26-40,1,medium
51,F,22569,suburban,0,0,41-60,0,high
44,M,14748,urban,0,1,41-60,1,medium
34,F,19699,suburban,0,0,26-40,0,medium
33,F,17700,suburban,0,0,26-40,0,medium
68,M,17947,urban,0,0,60+,0,medium
45,F,17977,suburban,0,0,41-60,0,medium
39,F,13477,urban,0,0,26-40,0,medium
42,F,18382,urban,0,0,41-60,0,medium
46,M,30676,rural,0,0,41-60,0,very_high
63,M,13759,suburban,0,0,60+,0,medium
59,F,20488,rural,0,0,41-60,0,high
37,M,11831,urban,0,0,26-40,0,medium
23,M,23757,suburban,1,0,16-25,1,high
49,M,9758,urban,1,0,41-60,1,low
51,M,15733,urban,0,0,41-60,0,medium
17,M,17373,urban,0,0,16-25,0,medium
92,M,18428,suburban,0,0,60+,0,medium
46,M,17372,urban,0,0,41-60,0,medium
17,F,9932,suburban,0,0,16-25,0,low
55,F,24855,rural,0,0,41-60,0,high
39,M,15363,urban,1,1,26-40,2,medium
23,F,8264,urban,0,0,16-25,0,low
77,F,20332,suburban,0,0,60+,0,high
72,F,20388,suburban,0,0,60+,0,high
69,F,17090,suburban,0,0,60+,0,medium
90,M,15779,urban,0,0,60+,0,medium
34,M,15621,suburban,1,0,26-40,1,medium
57,F,14877,urban,0,0,41-60,0,medium
72,M,26040,suburban,0,0,60+,0,high
64,M,19853,urban,0,0,60+,0,medium
23,F,24314,rural,0,0,16-25,0,high
30,F,18436,urban,1,0,26-40,1,medium
71,M,23735,suburban,0,1,60+,1,high
91,M,19668,suburban,0,0,60+,0,medium
53,M,9940,rural,0,0,41-60,0,low
61,M,15248,suburban,1,0,60+,1,medium
27,F,22029,suburban,0,0,26-40,0,high
28,M,22652,suburban,0,0,26-40,0,high
49,M,16070,urban,0,1,41-60,1,medium
49,M,12663,urban,0,1,41-60,1,medium
33,F,10376,urban,1,0,26-40,1,medium
38,M,15235,urban,0,0,26-40,0,medium
71,F,14789,urban,0,0,60+,0,medium
59,M,16078,urban,0,0,41-60,0,medium
24,F,11112,urban,0,0,16-25,0,medium
35,F,26450,rural,1,0,26-40,1,high
25,M,16474,rural,1,0,16-25,1,medium
42,M,6686,urban,0,0,41-60,0,low
47,F,12481,urban,0,0,41-60,0,medium
42,M,13333,urban,0,0,41-60,0,medium
46,M,17177,rural,1,0,41-60,1,medium
46,F,7649,urban,0,0,41-60,0,low
31,F,13976,urban,0,0,26-40,0,medium
34,F,22898,suburban,0,0,26-40,0,high
26,F,14678,urban,2,0,26-40,2,medium
69,F,20792,suburban,1,0,60+,1,high
57,M,13753,rural,0,0,41-60,0,medium
44,F,20329,suburban,0,0,41-60,0,high
20,F,14887,urban,0,1,16-25,1,medium
56,M,14827,urban,0,0,41-60,0,medium
19,M,16089,suburban,0,0,16-25,0,medium
57,F,21128,suburban,1,0,41-60,1,high
42,F,8107,urban,0,0,41-60,0,low
57,F,12431,urban,2,0,41-60,2,medium
64,M,21193,urban,0,0,60+,0,high
39,F,16744,urban,0,0,26-40,0,medium
64,F,20490,urban,1,0,60+,1,high
78,M,10453,urban,0,1,60+,1,medium
38,M,22221,rural,0,0,26-40,0,high
45,F,20437,suburban,0,0,41-60,0,high
19,M,16208,urban,1,0,16-25,1,medium
35,F,9204,urban,2,0,26-40,2,low
29,F,14512,suburban,0,0,26-40,0,medium
64,F,16897,suburban,1,0,60+,1,medium
49,M,15632,suburban,0,1,41-60,1,medium
64,M,10872,urban,0,0,60+,0,medium
83,M,24896,rural,0,0,60+,0,high
58,F,19836,urban,1,0,41-60,1,medium
16,M,12964,urban,0,0,16-25,0,medium
42,M,13837,urban,0,0,41-60,0,medium
46,F,18566,urban,1,0,41-60,1,medium
28,F,12421,urban,1,0,26-40,1,medium
73,F,21129,urban,0,0,60+,0,high
66,M,10975,suburban,0,0,60+,0,medium
65,M,17996,urban,2,0,60+,2,medium
54,M,11020,urban,1,0,41-60,1,medium
19,M,22484,suburban,1,0,16-25,1,high
47,F,19194,suburban,0,0,41-60,0,medium
46,M,12866,urban,1,0,41-60,1,medium
