policy_id,driver_age,gender,vehicle_age,annual_mileage,territory,prior_claims_3yrs,current_claim_count
8871,67,M,17,11327,urban,1,0
8872,22,M,0,12577,suburban,1,0
8873,83,M,3,14891,urban,0,0
8874,17,M,8,20012,rural,1,0
8875,23,M,14,16163,suburban,0,0
8876,43,F,3,11787,urban,0,0
8877,52,M,4,24313,urban,0,0
8878,62,F,7,26020,rural,0,0
8879,74,M,9,11220,suburban,0,0
8880,21,M,14,26433,suburban,0,0
8881,22,M,13,20979,suburban,0,0
8882,50,M,1,19498,rural,0,0
8883,48,M,6,17115,urban,0,0
8884,62,F,4,19647,suburban,0,0
8885,40,M,0,16331,rural,0,0
8886,33,F,28,27044,rural,0,0
8887,89,F,0,22369,suburban,0,0
8888,46,F,19,18045,urban,1,1
8889,61,F,13,15327,suburban,1,1
8890,73,F,5,21681,rural,0,0
8891,30,F,16,16504,urban,0,1
8892,35,M,0,12580,urban,0,0
8893,31,F,4,20094,suburban,0,0
8894,71,M,1,18425,suburban,1,0
8895,25,M,5,18369,urban,0,0
8896,30,M,4,14289,urban,1,0
8897,58,M,3,19306,urban,0,0
8898,67,M,0,18627,suburban,0,0
8899,77,M,28,21569,rural,0,1
8900,19,F,13,17465,rural,1,0
8901,17,M,18,16281,urban,0,0
8902,52,M,6,25930,urban,0,0
8903,30,M,10,13131,urban,0,0
8904,34,F,15,22187,rural,0,0
8905,64,F,0,21146,suburban,2,0
8906,50,M,7,13619,rural,0,0
8907,53,M,8,13640,rural,2,0
8908,36,M,6,18875,suburban,0,0
8909,46,M,10,15726,suburban,0,1
8910,73,M,3,17754,urban,0,0
8911,40,M,0,22930,suburban,1,0
8912,21,M,1,21344,urban,1,0
8913,48,F,6,20306,rural,0,0
8914,38,M,9,15706,urban,1,0
8915,48,M,14,15899,suburban,2,0
8916,22,M,7,15465,urban,1,0
8917,23,F,2,16950,urban,0,0
8918,43,F,0,15943,suburban,1,0
8919,64,M,1,14936,urban,1,0
8920,38,F,4,21817,urban,0,0
8921,55,M,10,16848,urban,0,0
8922,25,M,3,14028,urban,0,0
8923,78,F,2,16481,urban,1,0
8924,72,F,7,19927,urban,0,0
8925,78,M,2,21539,urban,0,0
8926,40,F,2,20022,urban,0,0
8927,32,M,3,11312,urban,0,0
8928,42,F,8,15546,urban,1,0
8929,36,F,5,21088,rural,0,1
8930,54,M,9,18822,suburban,0,0
8931,57,F,0,14726,suburban,1,0
8932,26,F,18,13662,urban,0,0
8933,23,F,8,15780,rural,0,0
8934,68,F,10,21116,suburban,0,0
8935,35,M,7,7109,urban,0,0
8936,64,F,17,19354,urban,0,0
8937,18,F,2,12019,urban,1,0
8938,18,F,6,10720,urban,0,0
8939,25,M,9,15434,urban,0,0
8940,76,F,2,15656,suburban,0,0
8941,65,M,18,17959,urban,1,0
8942,89,M,6,11298,urban,1,0
8943,21,F,1,17307,suburban,1,0
8944,39,F,4,27085,rural,1,0
8945,27,M,4,15038,suburban,1,0
8946,29,F,19,18237,urban,1,0
8947,24,F,5,19614,suburban,1,0
8948,63,F,2,16035,urban,0,0
8949,67,M,1,15961,urban,0,0
8950,77,F,3,18667,rural,0,0
8951,32,M,16,10723,urban,0,0
8952,17,M,2,14481,urban,2,0
8953,72,M,0,11200,suburban,0,0
8954,18,M,6,22906,suburban,0,1
8955,49,F,4,18486,urban,0,1
8956,60,M,5,7695,suburban,1,0
8957,56,M,17,13269,suburban,0,0
8958,16,M,7,18968,urban,0,0
8959,44,M,11,20508,rural,0,0
8960,21,M,7,17274,urban,1,0
8961,33,F,4,15931,rural,1,0
8962,99,M,3,14486,urban,0,0
8963,51,F,5,13490,urban,0,0
8964,64,M,2,15736,urban,1,0
8965,29,M,13,29298,rural,1,0
8966,40,F,7,13518,suburban,1,0
8967,48,F,0,14074,urban,1,0
8968,30,F,9,16356,urban,1,0
8969,26,F,3,22920,rural,0,0
8970,36,M,0,21154,urban,1,1
8971,39,M,10,27695,suburban,0,0
8972,53,M,2,20273,suburban,0,0
8973,51,F,6,24772,suburban,0,0
8974,25,M,5,18817,urban,0,0
8975,73,F,5,20350,urban,1,0
8976,78,M,4,12265,urban,0,0
8977,29,F,2,27524,suburban,0,0
8978,43,M,14,13057,urban,0,0
8979,23,M,0,9530,urban,0,2
8980,53,F,18,21401,urban,0,0
8981,36,M,1,7022,urban,0,0
8982,43,F,1,12742,suburban,0,0
8983,26,F,4,15997,suburban,0,0
8984,67,F,17,15900,urban,1,0
8985,17,M,2,20707,urban,0,0
8986,63,F,0,15910,urban,0,0
8987,48,F,1,16096,suburban,0,0
8988,20,F,9,11567,urban,0,0
8989,45,F,9,11492,suburban,1,0
8990,41,M,4,26017,rural,0,0
8991,44,M,2,5720,suburban,1,0
8992,39,F,8,14434,urban,1,0
8993,44,F,1,22273,suburban,0,0
8994,70,F,7,17814,urban,0,0
8995,51,M,9,12793,rural,0,0
8996,61,F,8,21039,suburban,0,0
8997,68,M,3,19104,suburban,0,0
8998,16,M,9,28430,rural,0,1
8999,56,F,5,33916,rural,1,0
9000,66,F,3,13324,suburban,0,0
9001,43,F,5,28552,suburban,1,0
9002,30,M,0,15894,urban,0,0
9003,30,M,1,16828,urban,1,0
9004,21,M,8,24717,rural,0,0
9005,67,M,1,15736,urban,0,0
9006,33,M,3,20895,suburban,0,0
9007,47,F,5,18119,suburban,0,0
9008,64,F,10,12880,urban,0,0
9009,23,M,22,18116,urban,1,0
9010,63,M,28,13311,urban,0,0
9011,71,F,2,11956,urban,1,0
9012,95,F,2,10922,urban,0,0
9013,17,F,13,14008,rural,1,0
9014,24,F,1,20895,suburban,0,0
9015,64,F,8,10865,suburban,1,1
9016,64,F,7,24748,rural,0,0
9017,73,M,12,16235,suburban,0,0
9018,21,F,18,15868,urban,0,0
9019,77,M,17,16198,suburban,1,0
9020,44,F,4,19014,suburban,0,0
9021,42,F,10,15974,urban,0,0
9022,78,F,14,16829,suburban,0,0
9023,24,M,2,29240,rural,1,1
9024,31,M,10,25711,suburban,0,0
9025,61,M,8,22845,suburban,0,0
9026,50,M,8,18393,suburban,1,0
9027,48,F,3,12438,suburban,0,0
9028,26,F,6,18477,urban,1,0
9029,99,M,9,12198,suburban,0,0
9030,24,F,4,15663,urban,0,0
9031,38,M,6,14188,rural,0,0
9032,31,M,13,25461,suburban,0,0
9033,79,F,1,13969,urban,0,0
9034,63,F,2,13696,suburban,0,0
9035,72,F,10,13596,urban,1,0
9036,41,M,4,11385,urban,1,0
9037,55,M,11,29452,rural,0,0
9038,63,F,9,19111,suburban,0,0
9039,16,M,7,12571,urban,0,0
9040,54,M,17,17357,urban,0,0
9041,82,M,1,11983,urban,1,0
9042,48,M,4,22831,suburban,0,0
9043,39,M,18,15205,urban,0,0
9044,61,F,4,21021,suburban,1,0
9045,73,F,1,18147,suburban,0,0
9046,71,F,0,12751,urban,1,0
9047,53,F,7,16926,urban,0,0
9048,21,F,7,11856,urban,1,0
9049,34,F,8,15535,urban,0,0
9050,33,F,9,21424,suburban,1,0
9051,71,F,15,14329,urban,0,0
9052,37,M,4,11324,urban,1,0
9053,52,M,10,31121,suburban,0,0
9054,46,M,4,17392,urban,0,0
9055,54,F,2,16014,urban,1,0
9056,72,F,16,30282,rural,0,0
9057,35,F,1,10287,urban,0,0
9058,87,M,0,17449,suburban,0,0
9059,21,M,7,24331,urban,0,1
9060,62,M,15,21256,suburban,0,0
9061,66,M,5,15611,urban,0,1
9062,65,M,7,14492,urban,0,0
9063,38,F,14,17401,urban,1,0
9064,93,F,16,18131,urban,0,0
9065,32,F,10,23918,suburban,0,0
9066,97,F,4,16500,urban,0,1
9067,91,M,28,14895,suburban,0,0
9068,49,M,6,23549,suburban,0,0
9069,45,F,2,11030,urban,1,0
9070,52,F,1,16033,urban,2,0
9071,47,F,2,13893,suburban,0,0
9072,60,M,4,16250,suburban,0,0
9073,19,M,25,14633,urban,0,0
9074,37,F,16,13199,urban,0,0
9075,76,M,20,14514,urban,0,0
9076,27,M,6,14941,rural,0,0
9077,66,F,30,20402,suburban,0,0
9078,58,M,0,15065,urban,0,1
9079,47,F,18,22713,rural,0,0
9080,53,F,11,8848,suburban,1,0
9081,26,F,12,19787,urban,1,0
9082,72,F,10,15142,urban,2,0
9083,65,F,8,15662,urban,1,0
9084,71,F,20,13623,urban,0,1
9085,35,M,5,15198,urban,0,0
9086,42,M,5,18854,suburban,0,0
9087,41,F,0,16170,urban,0,0
9088,33,M,0,14773,suburban,0,0
9089,67,F,9,15493,urban,0,0
9090,62,M,4,16729,suburban,1,0
9091,19,F,19,13808,urban,0,0
9092,50,F,28,17574,suburban,0,0
9093,55,F,1,22004,urban,0,0
9094,45,M,1,18973,urban,0,0
9095,18,M,0,20357,urban,0,0
9096,32,F,8,23016,rural,0,0
9097,69,F,1,4448,suburban,1,0
9098,32,F,2,18364,suburban,1,0
9099,53,M,17,23603,urban,0,1
9100,54,F,8,14128,urban,0,0
9101,78,F,16,13779,urban,0,0
9102,47,M,3,8985,suburban,1,0
9103,61,F,12,23840,urban,0,0
9104,17,F,4,25944,rural,0,0
9105,50,M,4,22549,rural,0,0
9106,64,M,11,20439,suburban,0,2
9107,74,F,9,17128,urban,1,0
9108,66,F,11,17293,urban,1,0
9109,54,M,0,21020,urban,0,0
9110,61,M,14,20845,suburban,0,1
9111,38,F,10,15080,suburban,2,0
9112,31,F,10,13092,urban,0,0
9113,34,F,3,13075,urban,0,0
9114,21,F,1,12124,urban,0,1
9115,48,F,8,18525,urban,0,0
9116,18,M,1,23203,suburban,0,0
9117,77,F,5,27057,suburban,0,0
9118,48,F,11,16361,suburban,2,0
9119,17,F,3,21699,suburban,0,0
9120,70,F,12,15828,suburban,0,0
9121,68,M,5,26472,suburban,0,1
9122,55,M,9,12899,suburban,0,0
9123,20,F,2,13038,suburban,0,0
9124,41,F,0,19362,urban,0,0
9125,48,M,10,19182,urban,0,0
9126,41,F,10,9769,urban,0,1
9127,28,M,5,16563,urban,0,0
9128,29,M,3,13919,urban,1,0
9129,30,F,10,18501,suburban,0,0
9130,35,M,2,19558,urban,0,0
9131,24,M,1,13092,suburban,0,0
9132,33,M,1,28671,rural,0,0
9133,49,M,4,11214,urban,0,0
9134,37,F,4,26538,rural,0,0
9135,55,M,5,19593,suburban,1,0
9136,45,F,0,17550,rural,2,0
9137,43,M,9,28579,rural,0,0
9138,42,M,8,15212,suburban,0,0
9139,75,F,2,14338,suburban,0,0
9140,98,F,4,17612,urban,0,0
9141,33,M,5,26758,rural,0,0
9142,61,F,1,20372,suburban,2,0
9143,51,F,13,10243,urban,0,0
9144,21,F,5,22965,rural,0,0
9145,72,F,1,18415,urban,1,0
9146,64,F,6,23092,suburban,0,1
9147,74,M,1,10041,suburban,2,0
9148,51,F,9,16693,urban,0,0
9149,72,F,8,12317,urban,1,0
9150,25,F,17,17355,urban,0,1
9151,21,M,7,16463,suburban,0,1
9152,33,F,1,13013,urban,0,0
9153,16,F,4,20576,suburban,0,0
9154,56,F,3,19799,urban,1,0
9155,80,M,6,12982,urban,0,0
9156,34,F,0,21251,rural,0,0
9157,34,F,4,15972,urban,0,0
9158,56,F,5,18584,rural,0,0
9159,74,F,6,17002,suburban,0,0
9160,76,F,5,6040,suburban,0,0
9161,74,M,10,12062,urban,0,0
9162,60,F,3,13347,suburban,0,0
9163,26,F,0,12024,urban,0,0
9164,18,M,6,10435,suburban,0,0
9165,46,M,14,15319,urban,0,1
9166,40,M,1,18938,suburban,0,0
9167,49,M,13,13208,suburban,1,0
9168,46,F,6,24402,suburban,2,0
9169,43,F,1,15907,urban,0,0
9170,77,F,9,12925,urban,0,0
9171,65,M,7,23307,urban,1,0
9172,36,M,13,14083,urban,1,0
9173,52,F,11,25720,suburban,0,1
9174,49,F,6,24018,suburban,0,0
9175,58,M,0,19124,urban,0,0
9176,48,M,6,15883,suburban,1,0
9177,56,F,9,15538,suburban,1,0
9178,30,F,9,17852,suburban,0,0
9179,44,M,5,14208,suburban,0,0
9180,60,M,1,18865,rural,1,0
9181,22,M,4,17539,urban,0,0
9182,65,F,1,20054,urban,0,0
9183,40,F,12,12984,rural,1,0
9184,60,M,2,16103,urban,0,0
9185,27,M,9,25031,suburban,0,0
9186,28,F,5,19949,suburban,0,0
9187,29,F,10,6836,urban,1,0
9188,29,M,16,23947,suburban,0,0
9189,31,M,0,12964,urban,1,0
9190,38,M,3,27206,rural,0,0
9191,61,M,10,9201,suburban,0,0
9192,69,M,2,17100,urban,0,0
9193,31,M,3,15309,urban,0,0
9194,24,F,6,30835,rural,0,0
9195,28,M,9,11796,urban,3,0
9196,72,M,13,16330,suburban,0,0
9197,53,M,2,10976,urban,1,0
9198,72,F,11,11649,urban,2,0
9199,33,F,18,18126,urban,1,0
9200,20,M,9,21444,suburban,0,0
9201,19,F,4,13601,urban,1,0
9202,28,M,8,5977,urban,1,0
9203,75,M,0,18702,suburban,0,0
9204,64,M,19,16800,suburban,0,0
9205,89,M,8,19710,suburban,0,0
9206,22,F,26,15103,urban,2,0
9207,54,F,14,10644,urban,0,0
9208,38,F,1,23204,urban,0,0
9209,59,M,14,11754,urban,0,0
9210,48,F,10,13773,urban,0,1
9211,35,F,15,15433,urban,1,0
9212,63,M,5,16417,rural,0,0
9213,35,F,5,16644,suburban,0,0
9214,48,F,6,12032,urban,1,0
9215,23,M,15,21657,suburban,0,1
9216,59,F,5,13987,rural,1,0
9217,56,M,10,13430,urban,0,0
9218,39,M,20,7701,urban,1,0
9219,51,F,18,14684,urban,0,0
9220,53,F,15,19864,rural,0,0
9221,65,F,8,23910,rural,0,0
9222,73,F,6,19758,urban,0,0
9223,41,F,1,25852,suburban,1,0
9224,66,M,4,30206,rural,0,0
9225,76,F,7,16721,urban,1,0
9226,39,F,0,13618,suburban,0,0
9227,66,M,1,16400,suburban,0,0
9228,75,F,7,18564,urban,0,0
9229,74,M,21,24429,rural,1,0
9230,78,M,15,11086,urban,1,0
9231,43,F,18,12381,suburban,0,0
9232,20,M,0,18518,rural,0,0
9233,62,F,13,15841,urban,0,1
9234,25,M,7,25600,suburban,1,0
9235,20,M,1,12598,urban,2,0
9236,78,F,4,12652,urban,0,0
9237,62,M,5,21416,rural,0,0
9238,52,F,8,12928,urban,0,0
9239,85,M,0,26486,urban,0,0
9240,77,M,8,18290,suburban,0,0
9241,65,M,0,9473,urban,0,0
9242,17,F,25,9137,suburban,0,0
9243,69,M,4,9194,suburban,0,0
9244,66,F,2,18007,suburban,1,0
9245,43,F,8,22813,suburban,0,0
9246,39,M,17,15929,urban,1,1
9247,51,F,4,12329,urban,0,0
9248,37,M,1,19743,rural,0,0
9249,61,F,7,10084,rural,0,0
9250,64,M,8,9982,suburban,0,0
9251,17,F,1,27837,urban,0,1
9252,86,M,6,19609,urban,0,2
9253,24,F,10,15035,suburban,0,1
9254,26,F,5,8412,urban,0,0
9255,19,M,4,19238,urban,1,1
9256,48,F,1,15776,suburban,0,0
9257,75,F,13,24240,rural,0,0
9258,65,F,4,19825,suburban,0,0
9259,22,M,3,22788,suburban,2,0
9260,38,M,5,12946,urban,0,2
9261,34,M,10,20067,suburban,0,0
9262,58,F,1,19379,urban,0,0
9263,69,M,7,16210,suburban,1,0
9264,23,M,4,27411,suburban,1,0
9265,54,M,3,18687,urban,0,0
9266,16,F,10,23019,urban,1,0
9267,35,M,4,27510,suburban,1,0
9268,75,M,3,11841,urban,0,0
9269,62,F,18,17648,urban,0,0
9270,75,M,2,7727,urban,0,0
9271,67,M,2,12346,suburban,0,0
9272,67,F,0,13666,suburban,1,0
9273,44,F,4,10404,urban,0,0
9274,73,F,6,19439,rural,2,1
9275,100,F,7,22431,suburban,0,0
9276,63,M,8,12788,urban,0,0
9277,54,M,9,21226,rural,0,0
9278,50,F,10,29936,rural,0,0
9279,30,F,6,16707,suburban,0,0
9280,70,F,11,17308,suburban,0,1
9281,77,M,18,12309,suburban,0,0
9282,50,F,6,12595,suburban,0,0
9283,25,M,6,24420,rural,0,0
9284,53,M,1,19904,rural,0,0
9285,45,M,4,14154,urban,0,0
9286,51,M,2,18728,rural,0,0
9287,76,M,0,23127,suburban,1,0
9288,36,M,8,15178,urban,1,0
9289,51,M,4,12139,urban,0,0
9290,36,F,5,19512,urban,0,0
9291,34,F,19,15467,rural,2,0
9292,35,M,3,12000,urban,0,0
9293,63,F,9,16590,suburban,0,0
9294,42,F,15,23141,suburban,0,0
9295,23,M,6,14762,suburban,0,1
9296,71,F,5,22177,suburban,0,0
9297,48,F,5,19781,urban,0,1
9298,36,F,8,17694,suburban,0,0
9299,25,F,6,15304,urban,0,0
9300,25,M,6,18023,urban,2,1
9301,72,M,18,19131,urban,1,0
9302,66,F,5,15921,urban,0,0
9303,56,M,1,20636,suburban,0,0
9304,44,F,5,17546,suburban,0,0
9305,51,M,3,14490,urban,1,0
9306,46,F,1,11748,urban,0,0
9307,16,M,4,8971,urban,2,1
9308,30,M,3,14015,urban,0,0
9309,21,F,6,21644,suburban,0,0
9310,39,F,3,12104,urban,0,0
9311,56,F,3,18561,urban,0,0
9312,43,F,3,7715,urban,0,0
9313,69,F,17,13896,urban,1,2
9314,89,M,0,15341,suburban,1,0
9315,43,F,12,15815,suburban,0,0
9316,64,M,10,13210,urban,0,0
9317,65,M,2,17610,urban,1,0
9318,57,F,1,10687,urban,0,0
9319,60,M,10,16506,urban,0,0
9320,70,F,8,17145,urban,1,0
9321,55,M,4,12986,urban,0,0
9322,17,M,5,14914,urban,0,1
9323,52,F,1,12847,urban,1,0
9324,91,M,4,9363,urban,0,1
9325,26,M,8,11466,suburban,1,0
9326,16,F,4,28557,suburban,1,0
9327,39,M,6,18136,suburban,0,0
9328,78,M,3,14180,suburban,1,0
9329,25,M,1,13057,suburban,0,1
9330,25,M,7,11895,urban,1,0
9331,66,M,0,18708,urban,0,1
9332,19,F,11,28540,rural,0,0
9333,34,F,9,17541,urban,0,0
9334,31,F,10,15438,urban,0,0
9335,97,M,0,13857,urban,1,0
9336,63,F,0,25443,suburban,0,0
9337,73,F,7,21285,suburban,0,0
9338,25,F,13,13408,urban,1,0
9339,49,M,6,9221,urban,0,0
9340,57,M,0,16229,suburban,1,0
9341,44,M,7,20069,suburban,0,0
9342,60,F,16,13455,suburban,0,0
9343,57,F,6,7913,urban,0,0
9344,73,F,0,17306,urban,0,0
9345,34,M,0,29132,rural,0,0
9346,51,F,6,17014,suburban,0,0
9347,46,M,0,26573,rural,0,0
9348,30,M,3,24097,suburban,0,0
9349,52,M,3,14761,urban,0,0
9350,46,M,4,15248,urban,0,0
9351,43,F,9,18939,rural,1,0
9352,58,F,6,11737,urban,0,0
9353,62,F,3,18238,urban,0,0
9354,29,F,4,11043,urban,0,0
9355,76,M,19,21470,suburban,1,0
9356,41,M,1,20209,suburban,0,0
9357,24,F,9,22680,suburban,0,0
9358,27,F,9,13527,urban,0,0
9359,33,M,21,17147,suburban,0,0
9360,38,M,5,15166,suburban,1,0
9361,34,F,5,24598,suburban,0,0
9362,54,F,15,16010,urban,0,1
9363,50,F,0,7347,suburban,0,0
9364,25,M,5,28638,rural,0,2
9365,20,F,10,12849,urban,0,0
9366,66,F,10,25116,rural,0,0
9367,19,M,5,19881,suburban,0,0
9368,53,F,4,3356,suburban,0,0
9369,37,F,13,18557,urban,0,0
9370,51,F,15,14899,urban,0,1
9371,38,M,1,8251,suburban,0,0
9372,33,M,3,29385,rural,0,0
9373,76,F,10,18789,rural,2,0
9374,16,F,4,10038,suburban,0,1
9375,48,F,3,10954,urban,0,0
9376,62,M,6,14141,urban,1,0
9377,73,M,1,17691,suburban,1,0
9378,61,F,2,16550,urban,0,0
9379,60,F,6,14940,urban,0,0
9380,61,F,6,20864,urban,0,0
9381,39,M,19,12398,urban,0,0
9382,93,F,6,14481,suburban,0,0
9383,45,M,18,13194,rural,0,0
9384,28,M,8,12239,urban,1,0
9385,45,F,3,9854,urban,0,0
9386,71,F,18,22143,suburban,1,0
9387,49,M,3,10609,urban,0,0
9388,36,M,4,26707,suburban,0,0
9389,67,M,9,30524,suburban,0,0
9390,87,F,6,16534,urban,0,0
9391,58,M,4,18625,suburban,0,0
9392,30,F,7,20482,suburban,1,0
9393,17,F,10,8106,urban,0,0
9394,67,F,19,12410,suburban,0,1
9395,49,F,4,15365,suburban,2,0
9396,40,F,6,9731,urban,1,0
9397,76,F,6,13856,suburban,0,0
9398,29,F,5,22418,rural,2,0
9399,99,F,30,13323,urban,0,0
9400,36,F,5,19861,urban,0,1
9401,74,M,1,10376,suburban,0,1
9402,48,M,18,7779,urban,0,0
9403,27,M,1,17112,suburban,1,0
9404,50,M,19,15465,rural,0,1
9405,74,F,6,18756,rural,0,0
9406,64,F,0,19534,urban,0,0
9407,76,F,5,18579,urban,0,0
9408,70,M,16,10168,urban,0,0
9409,47,M,3,17966,suburban,0,0
9410,38,F,5,8805,suburban,0,0
9411,72,F,6,35956,rural,0,0
9412,66,M,13,14156,suburban,0,0
9413,37,F,20,16625,suburban,1,0
9414,24,M,13,14018,suburban,0,0
9415,60,F,7,16353,urban,0,0
9416,78,M,15,10773,rural,0,0
9417,71,M,10,20711,suburban,0,0
9418,66,F,7,17930,suburban,1,0
9419,56,M,13,14299,urban,0,0
9420,29,M,16,12453,urban,1,0
9421,28,F,2,10927,urban,1,0
9422,43,M,8,18373,rural,0,0
9423,25,F,8,29019,rural,1,0
9424,58,M,7,21600,rural,0,0
9425,19,F,12,24728,rural,0,0
9426,24,M,1,15945,suburban,0,0
9427,33,M,4,11880,suburban,1,0
9428,94,M,8,11005,suburban,0,0
9429,71,F,16,15275,urban,1,0
9430,33,F,1,15547,rural,0,0
9431,44,F,5,18948,suburban,0,0
9432,46,M,18,16969,urban,0,0
9433,58,F,1,19952,urban,0,0
9434,37,F,5,12920,urban,0,0
9435,62,M,4,20408,rural,0,0
9436,22,M,5,6713,urban,1,0
9437,69,F,2,22202,suburban,0,0
9438,21,M,2,16691,urban,1,0
9439,40,F,6,16567,urban,0,0
9440,35,M,11,18593,suburban,0,0
9441,67,M,7,24218,suburban,1,0
9442,59,F,7,23460,rural,0,0
9443,62,M,20,20657,rural,0,0
9444,20,M,0,20784,urban,0,0
9445,73,M,2,10352,urban,0,0
9446,40,M,6,27268,suburban,0,0
9447,64,M,9,19222,urban,0,0
9448,34,M,9,29313,rural,0,0
9449,64,F,6,10494,urban,0,0
9450,16,F,3,15002,urban,0,0
9451,49,F,0,23103,suburban,1,0
9452,45,F,8,18948,suburban,1,0
9453,32,F,6,11731,urban,0,0
9454,73,M,8,21201,suburban,0,0
9455,21,M,9,19677,urban,0,0
9456,74,F,11,19303,suburban,0,0
9457,72,F,4,21218,urban,0,0
9458,52,F,14,20012,urban,0,0
9459,59,M,4,20983,urban,0,0
9460,61,M,2,15636,rural,1,0
9461,25,F,4,16439,urban,0,0
9462,40,M,0,18519,urban,1,0
9463,18,M,5,23956,urban,1,0
9464,66,F,1,25570,rural,0,0
9465,22,F,10,14317,urban,0,1
9466,59,M,7,14737,urban,0,0
9467,58,F,9,17790,urban,0,0
9468,17,M,6,18147,urban,0,0
9469,57,M,10,12007,urban,0,0
9470,63,F,5,15110,urban,0,0
9471,75,F,7,13910,urban,0,0
9472,57,F,8,18146,urban,1,0
9473,17,M,17,27706,suburban,0,0
9474,53,F,6,10866,urban,1,0
9475,53,F,1,16709,urban,0,0
9476,21,M,2,30900,rural,0,0
9477,40,M,8,19534,suburban,0,0
9478,45,M,3,15722,urban,0,0
9479,41,F,4,9521,suburban,0,0
9480,72,F,2,13202,suburban,0,0
9481,32,M,9,15306,suburban,0,0
9482,49,M,9,13959,urban,0,0
9483,17,F,5,17404,rural,0,0
9484,20,F,5,17668,rural,1,0
9485,37,F,6,23373,rural,0,0
9486,21,F,18,20202,urban,1,0
9487,66,M,8,23087,suburban,1,0
9488,61,M,10,18982,urban,0,1
9489,32,M,2,20405,urban,0,0
9490,19,F,3,13534,urban,0,0
9491,51,F,1,22481,suburban,0,0
9492,19,F,6,27716,suburban,0,0
9493,35,M,0,15839,suburban,0,1
9494,64,F,6,11963,urban,0,1
9495,71,M,12,22810,suburban,0,0
9496,63,M,0,15382,urban,0,0
9497,99,M,17,18682,urban,0,0
9498,17,F,7,5904,suburban,0,0
9499,76,M,6,13190,suburban,1,0
9500,75,F,4,21504,rural,0,0
9501,42,F,0,19466,suburban,0,2
9502,27,F,10,11146,suburban,1,0
9503,25,F,3,14407,suburban,0,0
9504,76,F,6,10897,urban,0,0
9505,62,M,6,18221,urban,0,1
9506,48,M,1,13071,urban,0,0
9507,41,M,9,15492,suburban,0,0
9508,37,F,4,14393,urban,0,0
9509,65,F,3,16708,suburban,1,0
9510,28,M,6,17909,urban,0,0
9511,28,F,0,19152,suburban,0,0
9512,32,M,4,21892,rural,0,0
9513,52,M,1,7388,urban,2,0
9514,20,M,3,19435,urban,1,0
9515,93,M,27,11464,suburban,0,0
9516,20,F,10,19925,urban,0,0
9517,65,M,1,24316,rural,0,1
9518,59,F,7,18248,urban,0,0
9519,67,M,6,20081,suburban,0,0
9520,63,F,4,31194,suburban,0,0
9521,21,F,7,18974,urban,0,0
9522,50,M,11,14548,urban,1,0
9523,50,M,8,17037,rural,1,0
9524,38,F,4,20305,suburban,0,0
9525,24,M,5,14821,urban,2,0
9526,28,F,4,19786,urban,1,0
9527,19,M,0,24050,suburban,1,0
9528,21,M,2,13711,urban,1,0
9529,58,M,3,22361,suburban,0,0
9530,48,F,1,18434,suburban,0,1
9531,68,M,23,21168,urban,0,1
9532,23,M,9,25712,suburban,0,0
9533,42,M,1,16575,urban,0,0
9534,37,M,13,22803,suburban,0,0
9535,51,M,13,28767,rural,0,0
9536,43,F,4,22841,rural,1,0
9537,30,F,3,21472,rural,0,0
9538,73,F,9,15556,suburban,0,0
9539,68,F,16,15764,suburban,2,0
9540,44,M,1,19325,rural,1,0
9541,18,M,10,16319,urban,0,0
9542,45,M,10,21391,suburban,0,0
9543,34,M,2,17850,suburban,0,0
9544,47,M,12,18484,urban,0,0
9545,20,M,2,15130,suburban,2,0
9546,63,M,6,16552,suburban,0,0
9547,41,F,11,18308,urban,0,0
9548,58,F,0,15167,suburban,0,0
9549,36,F,19,21143,suburban,0,0
9550,59,M,16,17438,urban,2,0
9551,80,M,8,15362,suburban,0,1
9552,28,M,1,22670,urban,1,0
9553,23,F,3,9767,urban,0,0
9554,30,F,4,12258,suburban,1,0
9555,16,F,7,24462,suburban,0,0
9556,31,M,3,14161,rural,0,0
9557,52,F,9,32249,rural,0,0
9558,27,M,15,17266,urban,0,0
9559,26,F,1,11081,urban,0,0
9560,43,M,0,19993,suburban,0,0
9561,86,F,3,17912,suburban,2,1
9562,39,F,8,12945,suburban,0,0
9563,76,M,9,8617,urban,0,0
9564,83,M,11,16548,urban,0,0
9565,39,M,6,15499,urban,0,0
9566,55,M,10,24694,rural,1,1
9567,76,M,17,11715,suburban,0,0
9568,17,F,0,20487,urban,0,1
9569,60,F,10,32460,rural,0,0
9570,38,F,2,17052,urban,0,0
9571,47,M,14,15769,urban,0,0
9572,32,F,17,15013,urban,0,0
9573,59,F,4,8287,urban,0,0
9574,45,F,5,26099,suburban,0,1
9575,45,M,6,14503,urban,0,0
9576,49,F,12,14906,urban,0,0
9577,56,M,13,21440,suburban,1,0
9578,73,F,2,20071,urban,0,1
9579,52,M,8,13584,suburban,1,0
9580,64,M,10,14114,urban,0,0
9581,39,M,11,11721,suburban,0,0
9582,73,F,6,18479,urban,0,0
9583,34,F,6,21013,rural,0,0
9584,78,M,3,17845,suburban,0,0
9585,53,F,10,23031,suburban,1,0
9586,69,F,10,23286,suburban,0,0
9587,90,M,7,22251,suburban,0,0
9588,23,M,11,21010,urban,1,0
9589,65,F,7,17498,urban,0,0
9590,42,F,20,11722,suburban,1,0
